voter,choice,vp
0x23D5A404A641A0E83e88Bdc832778d75DDc7324F,"[9, 7, 1, 5, 6, 2, 4, 8, 3]",100.000000000000000000000000000000
0x23dA7Bb497f78C65eaFae5Ec0Dc7dc5CdD7C0Df4,"[1, 4, 2, 5, 6, 8, 3, 7, 9]",100.000000000000000000000000000000
0x23e3A91fdbeC75022f148fB36d4A1Ae8FDee4EF7,"[5, 6, 7, 8, 1, 2, 3, 9, 4]",1.000000000000000000000000000000
0x23e6f653B02650a31e13a40f812BFf23E158d70d,"[9, 1, 7, 2, 4, 3, 5, 6, 8]",1.000000000000000000000000000000
0x23ee356892073ae34972cF5a2c339D21E2e4f053,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",1.000000000000000000000000000000
0x23ee739530231e7aFF44A386DcBab639a6C04c92,"[1, 9, 7, 3, 4, 2, 5, 6, 8]",100.000000000000000000000000000000
0x23eF5A62F45a8335E9a641A889BDABfB09c3cc94,"[9, 5, 6, 3, 4, 7, 2, 8, 1]",1.000000000000000000000000000000
0x23EFbbd36918E7b088F1758F9dD76c20731A5867,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",1.000000000000000000000000000000
0x23f29B769BaB925aA37eC26dC92f2d0b2d7C1Ae2,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",1.000000000000000000000000000000
0x23fB34F91Ce9Dc6D8B0051BAaba39C16a1352222,"[1, 5, 7, 3, 6, 2, 9, 4, 8]",100.000000000000000000000000000000
0x24097d1810bDD778407Be54001de77c3ac0E772F,"[3, 2, 4, 1, 8, 7, 6, 5, 9]",1.000000000000000000000000000000
0x240B0ec7eE0484bE0f9C341A01dC63Aa65d063c2,"[1, 4, 5, 2, 6, 9, 7, 3, 8]",1.000000000000000000000000000000
0x240C0E67154C971bb22C284Ba04196258d6a5099,"[1, 5, 9, 8, 7, 6, 4, 3, 2]",100.000000000000000000000000000000
0x240DF0da944c11428eb9F8aD197cC211fD8D82eF,"[6, 3, 7, 2, 4, 5, 1, 8, 9]",101.000000000000000000000000000000
0x240E2Ab8C5B274531D65A4eAA996FE7403762Fa7,"[6, 7, 8, 5, 9, 3, 4, 1, 2]",1.000000000000000000000000000000
0x240F3dbE6DE519061ad8D9C5AF62F55B39726051,"[1, 8, 9, 7, 3, 5, 4, 6, 2]",1.000000000000000000000000000000
0x2411e726138802782C0378EE93C2594A04f508FB,"[1, 3, 4, 5, 2, 7, 6, 9, 8]",1.000000000000000000000000000000
0x2415929541354dF4f6D5fb198Fd2ebd498484d5e,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",100.000000000000000000000000000000
0x24174fD426a8BeeE90b78169A4B00D1A2D3E571C,"[4, 3, 2, 8, 9, 5, 6, 1, 7]",1.000000000000000000000000000000
0x24175596859Dd6C4F2448AB50e624253044Aa6bD,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",1.000000000000000000000000000000
0x241A2F0b11B1Aa3f5071dAbD4C2c5971A126147E,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",1.000000000000000000000000000000
0x241A9b71f0311Fbe000d31a25727c3C577A175c3,"[1, 9, 8, 7, 6, 5, 4, 3, 2]",1.000000000000000000000000000000
0x241BB116aD4B2B13e31F301FC10028C2071003a7,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",1.000000000000000000000000000000
0x241e63658202c3BD2eF536E357F3abBf47727674,"[1, 7, 8, 9, 5, 6, 3, 2, 4]",1.000000000000000000000000000000
0x24256bA5D35CD901ab024426d04BCfCE8bf1F761,"[9, 6, 8, 4, 5, 3, 1, 2, 7]",100.000000000000000000000000000000
0x2426b0c4Daf67A5B4EcB6cEC86b7E71b49e1F7AF,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",1.000000000000000000000000000000
0x242C7bb2eF3027cb94567e365f12FA89eD518630,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",101.000000000000000000000000000000
0x242e99540F08558808015B9ecbd442c1BD4Be7DF,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",100.000000000000000000000000000000
0x243180fB057828646d4E62a2DC1e594084960241,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",1.000000000000000000000000000000
0x243654C87941C3530134e89BBe62fBC2F2DEe7fa,"[7, 5, 3, 1, 6, 8, 9, 2, 4]",100.000000000000000000000000000000
0x243ae01E8db8C4CdadF106e59e223c6C2CEDB6EB,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",1.000000000000000000000000000000
0x243cb008a80D6a9c6fA436C18644B40E51aDf99D,"[5, 7, 1, 2, 9, 6, 3, 4, 8]",100.000000000000000000000000000000
0x243e25EC2e752eE8C722ACaA0f9229555819EF80,"[4, 2, 5, 6, 7, 8, 9, 3, 1]",1.000000000000000000000000000000
0x244dcC7d0d6AaFc700eAbFd4C76501FF6431F406,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",1.000000000000000000000000000000
0x244eC27908974162dee23Fe96B6F1fe9B6EA2809,"[1, 2, 3, 5, 4, 7, 6, 8, 9]",100.000000000000000000000000000000
0x244fB89ED818fD08c1cD468E904A6ed065f25121,"[1, 2, 3, 4, 5, 6, 9, 7, 8]",100.000000000000000000000000000000
0x24503D90d61E6D08085B42b4b2C984c0E1D27DB0,"[9, 8, 6, 5, 4, 3, 2, 1, 7]",1.000000000000000000000000000000
0x2452aa662D744D7C70AF5dbF0F0806E3aeeE8C2e,"[3, 1, 2, 4, 5, 6, 7, 8, 9]",1.000000000000000000000000000000
0x2454F55EC02828562f8cbAe861bCE7f768d8751F,"[5, 3, 6, 7, 8, 9, 1, 4, 2]",1.000000000000000000000000000000
0x2456e4F91B012aAB1533A44f4A42c4EDe5B37280,"[1, 3, 4, 9, 6, 2, 7, 5, 8]",1.000000000000000000000000000000
0x2457C54C2B31625eF6b80175d06B07Bd7CAAfA38,"[9, 1, 8, 5, 2, 3, 4, 6, 7]",100.000000000000000000000000000000
0x24592f232f460B93392B98775717B9b011D455bf,"[1, 4, 2, 3, 5, 6, 7, 8, 9]",1.000000000000000000000000000000
0x245A7b410e7691a274CC5f9f92B8681BaC290167,"[3, 4, 5, 6, 1, 8, 9, 7, 2]",1.000000000000000000000000000000
0x245b0A88060D9e992e7950922c86FEA91dD40FdE,"[6, 5, 4, 3, 2, 7, 1, 8, 9]",100.000000000000000000000000000000
0x245Bd6B5D8f494df8256Ae44737A1e5D59769aB4,"[8, 2, 7, 9, 1, 3, 4, 5, 6]",200.000000000000000000000000000000
0x245C6b40D965623F57D403a05C71BA92f6D2D620,"[1, 2, 6, 4, 5, 7, 8, 9, 3]",1.000000000000000000000000000000
0x245D4AeeEB91d948826Be12b9eDc61AAB6DEd309,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",100.000000000000000000000000000000
0x245d6345aedF41c78D9e2487f7F481E3140e278F,"[1, 3, 4, 8, 6, 2, 7, 9, 5]",1.000000000000000000000000000000
0x245F4A734C7cbd1A22bE7c630D0E0D71E5f0D1BC,"[1, 7, 8, 9, 5, 6, 3, 2, 4]",1.000000000000000000000000000000
0x24680Aae004c3826B2f311b2c924cE8e58ba2006,"[4, 5, 2, 9, 1, 6, 3, 7, 8]",1.000000000000000000000000000000
0x246B35326fE57d311F73C4D95CcE98F279CC43AA,"[1, 2, 4, 3, 5, 6, 7, 8, 9]",100.000000000000000000000000000000
0x24749AedF18208aB74A8110E07E820286Bb5acf8,"[3, 2, 5, 4, 1, 9, 6, 7, 8]",100.000000000000000000000000000000
0x247a40CBa130654FD2257332aa5DD3C1c9C346f0,"[3, 1, 2, 4, 5, 6, 7, 8, 9]",1.000000000000000000000000000000
0x247d23e9a9A8a983836eC977072d3c51613d499C,"[1, 2, 5, 6, 3, 4, 7, 9, 8]",100.000000000000000000000000000000
0x247f69575d4F651066D3f2262Eb4294326666285,"[4, 2, 9, 7, 3, 5, 1, 6, 8]",1.000000000000000000000000000000
0x2481a923510833311088aD486d8cbF131987E834,"[4, 3, 6, 5, 8, 7, 2, 1, 9]",1.000000000000000000000000000000
0x2486359060966833E7fe23e7062ED13aF10C4454,"[1, 9, 5, 4, 2, 3, 8, 7, 6]",1.000000000000000000000000000000
0x2486d95D3991fD3e25D33AaD2750C33981778fa0,"[9, 7, 1, 2, 5, 4, 3, 6, 8]",1.000000000000000000000000000000
0x24879e449958C85b7349744eaA9fbda167944751,"[2, 3, 1, 8, 7, 6, 4, 9, 5]",100.000000000000000000000000000000
0x2488f98D4e8F8B7532A7Ffc241F18B18345Ac767,"[1, 6, 2, 7, 3, 4, 5, 8, 9]",1.000000000000000000000000000000
0x248991A4979e92cFaD8258964f1c1779aEAc14b7,"[5, 6, 2, 7, 9, 4, 1, 8, 3]",1.000000000000000000000000000000
0x24902fc7A499784A48Aa8737A3162bF1171b716F,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",100.000000000000000000000000000000
0x24973fcD5417EA7a50486A0a2F64D024C76aBbd7,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",1.000000000000000000000000000000
0x2497dFFC5ed6E49678302c48A29cd930928Dc1C8,"[1, 4, 2, 3, 5, 6, 7, 8, 9]",101.000000000000000000000000000000
0x249A8621EAcF869eFa6A5Fe1c4c697DFa818e237,"[3, 1, 2, 4, 5, 6, 7, 8, 9]",100.000000000000000000000000000000
0x249E471883eB17414FCb151d6B2Ef5F9D9047609,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",1.000000000000000000000000000000
0x249Fe973667bBe5E03051CE88556067fe52E2FFB,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",100.000000000000000000000000000000
0x24a33F1025338b2E7801be8e5Cf77bb28a4536a7,"[4, 6, 7, 5, 3, 8, 2, 9, 1]",100.000000000000000000000000000000
0x24a4FF5273c91A47EE830B25bbBe5d7D3FE47E5d,"[5, 1, 2, 3, 4, 7, 8, 6, 9]",100.000000000000000000000000000000
0x24a7Bd76650eFb53fbdDf128cE73c0a907804214,"[1, 9, 8, 7, 6, 5, 4, 3, 2]",1.000000000000000000000000000000
0x24A85F7af097F169Cfa8CB101D6Dd6dfcA96cab5,"[1, 3, 7, 5, 4, 6, 8, 9, 2]",100.000000000000000000000000000000
0x24Aa834d1e3D0259e798fFbF44955812f9a1dF19,"[1, 6, 5, 9, 3, 2, 7, 8, 4]",1.000000000000000000000000000000
0x24aC232A8273FB0dF8bA26e35f9Cf13cDa230eEE,"[7, 6, 5, 4, 2, 8, 3, 9, 1]",1.000000000000000000000000000000
0x24b3e9984Eb93c207BE67Be0b632A24F07a0703F,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",100.000000000000000000000000000000
0x24c47c03Cf55c9a7cCcBFF74570F93F52490c8A4,"[1, 5, 9, 4, 3, 2, 8, 7, 6]",1.000000000000000000000000000000
0x24C7AB2554a454Fef5558c22eC9d32983C61cF6C,"[1, 5, 4, 7, 2, 3, 6, 8, 9]",1.000000000000000000000000000000
0x24d17FEfe6597dcEA04110BFDC85EE831F027ae6,"[5, 6, 4, 2, 3, 1, 8, 9, 7]",1.000000000000000000000000000000
0x24D20F4E413d54Fc5F78b381EE09fbeea1e19A0b,"[2, 1, 7, 3, 4, 5, 6, 8, 9]",1.000000000000000000000000000000
0x24D886D4783766ff2416400F048065a58d3eD1f4,"[1, 2, 3, 4, 5, 6, 9, 7, 8]",1.000000000000000000000000000000
0x24DB87E65697A89b932127194f12179822679016,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",1.000000000000000000000000000000
0x24DCE040419B37F92Fa91eaD12a26d9a85623BFD,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",1.000000000000000000000000000000
0x24Deda85A37aeA206eDaA523b6dc8d3925c818a9,"[1, 4, 2, 7, 5, 3, 9, 6, 8]",100.000000000000000000000000000000
0x24e0f2eca4731E89eb85Ad9c13659e36A926b512,"[1, 3, 5, 6, 2, 4, 7, 9, 8]",1.000000000000000000000000000000
0x24E67B3bba38919f64a100CFc5477754d073f9D3,"[9, 3, 7, 1, 2, 4, 6, 5, 8]",1.000000000000000000000000000000
0x24EeFBaA6a6c031eb6B0798541dB995845623a9E,"[1, 2, 3, 5, 9, 7, 4, 6, 8]",100.000000000000000000000000000000
0x24F51b0095ff67254622aa57b5F5c27FC03b1d65,"[5, 1, 8, 4, 2, 9, 3, 6, 7]",1.000000000000000000000000000000
0x24f8314C37c4b4147A609B3E672A90f65aB64cB2,"[1, 9, 6, 3, 5, 7, 2, 4, 8]",100.000000000000000000000000000000
0x24F97b8540f541BD8e8AB4AEb2763281984a0993,"[1, 2, 3, 4, 5, 7, 6, 8, 9]",1.000000000000000000000000000000
0x24fB7949F30Dca2F78C083b0D86E851DC1c590F9,"[9, 8, 7, 6, 5, 4, 3, 2, 1]",1.000000000000000000000000000000
0x24fBDDF7E155dE54f62c576ddF12DffD126bd8B8,"[9, 7, 3, 5, 4, 6, 1, 2, 8]",1.000000000000000000000000000000
0x24fe4Fe2Ad616C35bc561Ed846d24728FC1bEbf2,"[1, 5, 9, 8, 4, 2, 7, 3, 6]",100.000000000000000000000000000000
0x2500144AaD8f627321fb6F6d201E6A4d7500feB0,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",1.000000000000000000000000000000
0x2507487CfCdB7501856909432B14b6dB4C512da3,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",100.000000000000000000000000000000
0x2508Aa55A138fDaB956F649e1c750D70cb34Ad88,"[9, 8, 7, 6, 3, 2, 1, 4, 5]",1.000000000000000000000000000000
0x250D341E27F8a9dcfc5fAdaCfb67D67B7fc442f1,"[9, 7, 6, 5, 4, 3, 2, 1, 8]",1.000000000000000000000000000000
0x250e7A4943beE210894dCf448a343b3C05C0e27B,"[7, 9, 5, 2, 6, 1, 8, 4, 3]",1.000000000000000000000000000000
0x25106C34cdD903962eDF0f6846D16af166589F7C,"[9, 8, 5, 4, 2, 3, 1, 6, 7]",1.000000000000000000000000000000
0x2518b3D970b9239A4Dda3426CfAE187733575bc4,"[6, 2, 4, 7, 3, 1, 8, 9, 5]",1.000000000000000000000000000000
0x2518ec1a6a5E0719593Ae696F70CbeaCd2C216f2,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",1.000000000000000000000000000000
0x251d724FcD88F3fC5F752cAd960790f9d7b5d86d,"[1, 7, 6, 5, 4, 9, 8, 3, 2]",1.000000000000000000000000000000
0x251F12b82Ea9D6eEf3b2210891a34A3c21b5a081,"[1, 5, 9, 4, 2, 3, 6, 7, 8]",100.000000000000000000000000000000
0x251F34A48802A031935E3D5D82D62081157434F4,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",1.000000000000000000000000000000
0x2520dFa2A6B4ac42db6a94EAc5Dd0e6076d64aC4,"[1, 5, 3, 2, 8, 7, 4, 6, 9]",1.000000000000000000000000000000
0x25255ADE5e17128837e1A449F99FeDe140F9204D,"[1, 5, 3, 2, 6, 4, 7, 8, 9]",100.000000000000000000000000000000
0x252915CB73c4A1fB6b947f99bb8C43E4F4dD70Eb,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",1.000000000000000000000000000000
0x2531b9F490356B251963D6f29489c7a3cA9aE538,"[1, 9, 5, 4, 2, 3, 8, 7, 6]",1.000000000000000000000000000000
0x2536eE17BF914cd6D72ec9CBf9502dE9F1bbdFDF,"[4, 3, 8, 9, 6, 2, 1, 5, 7]",1.000000000000000000000000000000
0x253F6d6C6686664c8FbE8296668933857B88c151,"[1, 4, 2, 3, 7, 5, 8, 6, 9]",1.000000000000000000000000000000
0x2541E50C2D691B0715C1E9f5cA8d8136017c7985,"[7, 5, 8, 6, 4, 3, 2, 1, 9]",1.000000000000000000000000000000
0x254Ca6550883d5aB2c1eA7cE92a15a039B4239de,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",1.000000000000000000000000000000
0x2551dB430Daa1d3D57bE23403d082286A89187aA,"[9, 6, 3, 5, 2, 7, 1, 8, 4]",1.000000000000000000000000000000
0x2551DC445daf962fd020d52d25Fc88c476ECc7Cf,"[4, 1, 3, 7, 9, 6, 2, 5, 8]",1.000000000000000000000000000000
0x2556A5A4fCa1E9127Ca0D2Fbc98A022736bF4C2d,"[1, 5, 9, 4, 3, 2, 8, 7, 6]",1.000000000000000000000000000000
0x2556E3Ca8ca8cdfE73C3a6f14DB41C540fABeA47,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",1.000000000000000000000000000000
0x255749ce8ab1dd14c09787E7405A15FF17c24459,"[1, 9, 2, 3, 4, 5, 6, 7, 8]",100.000000000000000000000000000000
0x255Fc30bd74aa7dCc32D3BD55497809014c5Ba13,"[5, 2, 9, 7, 4, 1, 3, 8, 6]",1.000000000000000000000000000000
0x2562ABD574a9731ab50B9D78BF8C4517AD06fEb5,"[9, 1, 7, 6, 2, 5, 4, 8, 3]",1.000000000000000000000000000000
0x256825F1B44301faA607Dc2B8F234Fca62bAD968,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",1.000000000000000000000000000000
0x256D49C3e4c2D90E63BF0dC3A2157E1eEDE39459,"[1, 5, 6, 3, 8, 4, 2, 7, 9]",1.000000000000000000000000000000
0x2572b493444F64b075E349c07497961c84b8CB5a,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",101.000000000000000000000000000000
0x2575bDf609307A2dC8FE3e034695889D0B37FE9E,"[1, 4, 2, 5, 8, 9, 7, 6, 3]",1.000000000000000000000000000000
0x2578962E1b2d3acE772F642179A2Ba125F0FBA14,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",1.000000000000000000000000000000
0x2579fA60eF7f6e0ea5E981ea24A8457273D7A1fF,"[5, 1, 3, 2, 4, 8, 9, 6, 7]",100.000000000000000000000000000000
0x2588253CC1DaaC3e7D823b9190ec87E75c67f2c4,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",100.000000000000000000000000000000
0x258857B899614090B07c751c7942eA1eDa56FccB,"[1, 2, 4, 3, 5, 7, 6, 8, 9]",1.000000000000000000000000000000
0x258B3859Bd1ec183E1CB0d124590894a0DCf85a4,"[1, 9, 5, 2, 3, 6, 8, 4, 7]",1.000000000000000000000000000000
0x258d4c329B6DaB96E9F01b89AB203d5D5108Ce2b,"[2, 8, 5, 9, 3, 4, 6, 1, 7]",100.000000000000000000000000000000
0x25902857D7cdA9c099A39083251267e137c0D759,"[9, 1, 8, 5, 2, 6, 3, 4, 7]",100.000000000000000000000000000000
0x259152761Eafd5c2521FEb3c605105548C2088c0,"[1, 5, 9, 8, 2, 3, 4, 6, 7]",1.000000000000000000000000000000
0x25922bbe3685a44163e2eBcDC95F739bf06777D3,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",1.000000000000000000000000000000
0x2594Bcad3314cAc904a79D2A607276910f2b3893,"[9, 5, 3, 2, 1, 6, 7, 8, 4]",100.000000000000000000000000000000
0x25983cB6bC5183C5a3dD44825f784CA24e2D9e5e,"[5, 6, 4, 9, 8, 7, 3, 2, 1]",1.000000000000000000000000000000
0x259A4eD8D2CE27D65D8Fe990470a7Dbb8a8615F6,"[1, 4, 6, 9, 7, 3, 5, 8, 2]",100.000000000000000000000000000000
0x259C84808553bb13458703882dD14A8a03639231,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",1.000000000000000000000000000000
0x259cC22956b3a8d872bc180E2b86a8dE9126f028,"[1, 5, 9, 7, 4, 6, 3, 8, 2]",201.000000000000000000000000000000
0x25AB9DDA33DD8D2aBD2F1f27654e0565dA54b35b,"[5, 8, 1, 2, 4, 6, 3, 7, 9]",1.000000000000000000000000000000
0x25aD2667B19e866109c1a93102b816730a6Aec3f,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",101.000000000000000000000000000000
0x25b05E6d3376769d0B546d5ce9017070eCC163d3,"[1, 4, 5, 7, 3, 9, 6, 2, 8]",100.000000000000000000000000000000
0x25b51D26EDeCa2fEcA51Ba9170C9685F2207652C,"[1, 4, 5, 8, 3, 6, 7, 9, 2]",100.000000000000000000000000000000
0x25b65e29930d163e93cB6a6a9d3A37cb58640F06,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",100.000000000000000000000000000000
0x25B6e88d9562DAe1C4b7b27a52Df1B3d3A76Ce98,"[9, 1, 8, 5, 7, 6, 2, 4, 3]",1.000000000000000000000000000000
0x25Ba9951Ce2d1D30fD6eC280B7F408c54A722D1b,"[1, 9, 8, 7, 6, 5, 4, 3, 2]",1.000000000000000000000000000000
0x25bb01a88073685257c1d3D51cEfF07c1b9C60Ad,"[1, 2, 9, 7, 3, 4, 6, 8, 5]",101.000000000000000000000000000000
0x25bD2C63dB87F0ed14836182D09039aBfe1f0412,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",1.000000000000000000000000000000
0x25bFC2D3AB9d6eF0b0C93dC8a528B81F483fb586,"[4, 5, 6, 7, 9, 1, 2, 3, 8]",101.000000000000000000000000000000
0x25C02b67b7D4B34a1BC75cBB45E6609801FB0726,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",1.000000000000000000000000000000
0x25c144f4dd0c60136976F1Ed61C099F8a5F79b5b,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",1.000000000000000000000000000000
0x25c3C2dca3A302CbDC68aDF324953b1BbF101Dea,"[9, 6, 5, 4, 8, 7, 1, 2, 3]",1.000000000000000000000000000000
0x25c84928c5CF3971a4CeAdf26F1808a3E11CF374,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",100.000000000000000000000000000000
0x25C8FfD4D659A041fF46517240cFA47481099792,"[1, 2, 3, 4, 5, 6, 7, 9, 8]",1.000000000000000000000000000000
0x25CC196Fd6f6145c5eDBAE3fDafaD762498D167a,"[4, 1, 2, 3, 5, 8, 6, 7, 9]",1.000000000000000000000000000000
0x25CC275CFE3Cce1700E816e00d4CD1f60872038A,"[3, 1, 7, 2, 4, 9, 5, 6, 8]",200.000000000000000000000000000000
0x25cF510EC65d8c9BAA37Aee47539FB4F7be874D6,"[6, 2, 1, 5, 4, 9, 8, 7, 3]",1.000000000000000000000000000000
0x25cfD94224628F0c7074b63F459e75e971FD6f89,"[9, 8, 7, 6, 5, 4, 3, 2, 1]",1.000000000000000000000000000000
0x25D098766289298962Cf5d4388deEAEe731f0621,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",1.000000000000000000000000000000
0x25d1De8326CB15589eC6F873Ff18F1B2de20a07C,"[7, 8, 6, 2, 4, 5, 3, 9, 1]",1.000000000000000000000000000000
0x25De7E394b0B106e608B2567bCDBC97AC332405c,"[1, 4, 5, 3, 2, 6, 8, 9, 7]",1.000000000000000000000000000000
0x25e0a64D77C66148784341Bb98ad7927c02C7926,"[1, 5, 9, 3, 2, 8, 6, 4, 7]",100.000000000000000000000000000000
0x25e14780Df8AEF1523F06331eB6FaE5755826D63,"[1, 4, 6, 9, 7, 5, 3, 8, 2]",1.000000000000000000000000000000
0x25ea628C57Ba56FDB63bCEe918255F5B867B5E70,"[4, 2, 8, 3, 1, 5, 6, 7, 9]",100.000000000000000000000000000000
0x25Eb96A6aCD2AeCa97D5A45e812711e37bD00Eeb,"[4, 1, 2, 3, 5, 8, 7, 9, 6]",1.000000000000000000000000000000
0x25EdD4eac98C10EDBFcD01B090917C60F1290955,"[5, 3, 9, 1, 4, 7, 8, 2, 6]",1.000000000000000000000000000000
0x25Ee4805ED6808b7976764Bb2035b85565ce23A0,"[1, 7, 5, 9, 6, 4, 2, 8, 3]",1.000000000000000000000000000000
0x25F3157eb0267586E50ba589a986f03E6652c2E1,"[4, 6, 7, 5, 8, 3, 2, 9, 1]",100.000000000000000000000000000000
0x25F5D9DbeaDb56224F529df369c4121CF9165C6B,"[4, 1, 2, 7, 9, 3, 5, 6, 8]",1.000000000000000000000000000000
0x25FB6a2730570702f9B2b5EbA96a3Cbb5e5b7FC3,"[1, 3, 9, 4, 2, 8, 6, 5, 7]",1.000000000000000000000000000000
0x25fc98E8ab85A2d60a8E2534542cF90BD9Df1504,"[4, 1, 5, 7, 2, 8, 3, 6, 9]",1.000000000000000000000000000000
0x25fcA08A40b765d2889C818F7E7C402b19f26E2E,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",1.000000000000000000000000000000
0x25FeB66BC1E12b6D8c96a0f00c0981DDCf37cE93,"[1, 5, 9, 4, 3, 2, 8, 7, 6]",1.000000000000000000000000000000
0x25FF67cC88B444626f27Be4aa0c0a085389094eB,"[3, 4, 5, 1, 2, 6, 7, 8, 9]",1.000000000000000000000000000000
0x2600A539B907CC897736C9059F6b2d4941aDf37B,"[1, 5, 4, 9, 2, 3, 6, 7, 8]",100.000000000000000000000000000000
0x260Aa73B501D4AdDb2a3339b056E389411C10fe4,"[9, 3, 1, 8, 2, 4, 5, 6, 7]",1.000000000000000000000000000000
0x260Af34cfff2B2445A0c22900B50451cF9a49486,"[9, 7, 3, 8, 5, 4, 1, 6, 2]",1.000000000000000000000000000000
0x26114E017A5F3842a2B92625854a2DEC465eB8b3,"[9, 4, 2, 7, 8, 6, 3, 5, 1]",1.000000000000000000000000000000
0x26157aA3d2A7E5D3a8Ce75091C54B0C109A36aD0,"[9, 8, 7, 6, 5, 4, 3, 2, 1]",1.000000000000000000000000000000
0x26163124623Df67dc5e2442FaA2815b7B5f66158,"[7, 3, 6, 2, 8, 5, 9, 4, 1]",100.000000000000000000000000000000
0x2620D441Abce6c0c93FB96768c5f84D32B792B53,"[1, 2, 3, 4, 9, 7, 5, 6, 8]",1.000000000000000000000000000000
0x262192A74D85792D9cEeCA12Bef6ab39A65220Ac,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",1.000000000000000000000000000000
0x262ADE266336B0108E624E420EC04bd7EC66F0D7,"[1, 9, 4, 2, 3, 5, 6, 7, 8]",1.000000000000000000000000000000
0x263698e3Ec84730DD039ecF8b5e8E5F57CF2258f,"[3, 1, 2, 4, 5, 7, 6, 8, 9]",1.000000000000000000000000000000
0x263835342EBc0536Dcd24b41b3dd31c1b0E3AA6f,"[1, 5, 9, 4, 3, 2, 8, 7, 6]",100.000000000000000000000000000000
0x263924B331b7910cBf4d52C692e4d6B2818514Ef,"[1, 9, 4, 2, 3, 5, 6, 7, 8]",1.000000000000000000000000000000
0x263B3CbCE409f70888212250429c87207881deac,"[7, 6, 8, 9, 3, 1, 4, 5, 2]",1.000000000000000000000000000000
0x263ef09ECb27BB5C86F20a39089b81bb5DFa654C,"[9, 7, 3, 1, 5, 8, 2, 4, 6]",100.000000000000000000000000000000
0x2640B7F63BDd8E9448A15032A8719C183541dfDD,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",100.000000000000000000000000000000
0x264327128ABDcad361EF45E2219C95fe8da1a362,"[4, 2, 1, 6, 3, 8, 5, 7, 9]",1.000000000000000000000000000000
0x2644B2FbEbF993Ed262bE7710E2140373527EF14,"[1, 2, 3, 4, 5, 9, 7, 6, 8]",1.000000000000000000000000000000
0x26463F18FA1f6d850542b13376edc152cA8e970d,"[1, 2, 3, 4, 5, 6, 7, 9, 8]",100.000000000000000000000000000000
0x26506afE2809266719E8557d3fdD4a0359295A7e,"[1, 3, 4, 5, 6, 9, 8, 2, 7]",1.000000000000000000000000000000
0x26538410190c473CC03a5E0ac617af55D50f7e31,"[3, 4, 6, 7, 1, 8, 5, 9, 2]",1.000000000000000000000000000000
0x2654DDf31E5D8DDA52fE8C1D759Be186D316d8A6,"[4, 5, 7, 8, 9, 2, 3, 6, 1]",150.000000000000000000000000000000
0x26581CeccFd2472CEB91B648dFc7C9b4443a52Cd,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",1.000000000000000000000000000000
0x2658520dCED50615AF67acC9477732FC46B2020E,"[1, 2, 5, 3, 4, 6, 9, 7, 8]",100.000000000000000000000000000000
0x265C328BF0Cad7F6FCddD375A4c02754963E3a2e,"[1, 6, 8, 5, 3, 9, 4, 2, 7]",100.000000000000000000000000000000
